id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
37028818,"Brand new Seaview apartment West Rail  全新海景房,西鉄出囗",9913820,Shunem,,Tsuen Wan,22.3664,114.11344,Private room,799,1,1,2019-09-17,1,2,84
37029943,"Kennedy Town,HKU great location Cozy 1BR 三分鐘地鐵站港大",237874508,Ariel,,Central & Western,22.2805,114.12818,Entire home/apt,438,4,0,,,3,365
37030545,A very beautiful place 很美麗的風景,9913820,Shunem,,Tsuen Wan,22.36497,114.113,Private room,697,1,0,,,2,90
37032474,Newly renovated (4E) Explore like a local,6067974,Wilson,,Wan Chai,22.25834,114.1903,Entire home/apt,1198,30,0,,,29,353
37033708,"Lovely seaview 1BR, great location of Kennedy Town",58799689,Rachel,,Central & Western,22.28072,114.12957,Entire home/apt,548,3,0,,,1,0
37035267,Cozy Room with Harbour View at convenient location,6090736,Kristen,,Central & Western,22.2894,114.14244,Private room,501,2,0,,,1,180
37035908,香港温馨的家,215311014,谜,,Yau Tsim Mong,22.31053,114.17559,Entire home/apt,603,1,0,,,2,90
37037702,【Renovated+MTR Nearby】| Jap-style Mini-apartment |,141880377,Tsz Kit,,North,22.49668,114.14025,Entire home/apt,791,1,1,2019-08-04,0.63,1,91
37039682,Tu,140034631,Boram,,Islands,22.29281,113.95044,Private room,204,1,0,,,1,0
37040840,One bedroom available in a two bedroom appartment,21521843,Jeanne,,Wan Chai,22.27684,114.17375,Private room,799,1,0,,,1,172
37048642,Sai Wan Skyline,198797265,Lao Ren,,Central & Western,22.28706,114.14538,Private room,2497,1,2,2019-07-26,1.05,5,89
37049621,【Lucky house 】罗湖国贸\金光华广场\罗湖火车站/地铁口附近,276057378,亮,,North,22.53785,114.12448,Entire home/apt,329,1,1,2019-08-06,0.65,1,365
37056386,"507分钟尖沙咀地铁站, 交通四通八达,单人太空舱独立小天地+共享空間",99505769,Cc,,Sham Shui Po,22.334,114.15651,Private room,274,3,0,,,32,316
37061618,Stylish spacious flat in the heart of Sheung Wan,4550136,Eléa,,Central & Western,22.28679,114.15149,Entire home/apt,1198,5,0,,,1,7
37062408,BEAUTIFULLY DECORATED 150 sq.ft STUDIO@CAUSEWAYBAY,138649185,Paridhi,,Wan Chai,22.2794,114.18244,Entire home/apt,501,25,0,,,123,364
37064107,"170 sq.ft STUDIO,FEW MINS WALK TO SHEUNG WAN MRT",156409670,Rajan,,Central & Western,22.28442,114.15063,Entire home/apt,446,27,0,,,67,364
37069029,"Oasis in Serene, Peaceful Private Island in HK",3359577,Shamza,,Islands,22.21405,113.98925,Entire home/apt,368,7,0,,,1,363
37069467,北歐簡約家庭C公寓#3分鐘高鐵站/柯士甸站#8分鐘機場快線,181186260,Ying,,Yau Tsim Mong,22.30791,114.16682,Entire home/apt,478,1,7,2019-09-13,6.18,5,44
37070347,Newly renovated Studio (10D) Explore like a local,6067974,Wilson,,Wan Chai,22.28727,114.18997,Entire home/apt,1002,30,0,,,29,272
37074865,Easy living apt - Electric Rd beside Victoria Park,20755616,Paul And Claudine,,Wan Chai,22.28522,114.19121,Entire home/apt,399,2,0,,,2,20
37094134,【hiii】复古波特★港铁·旺角站/朗豪坊/弥敦道/佐敦&尖沙咀/拎包入住HKG046,182150019,Hiii-Homtel,,Yau Tsim Mong,22.3198,114.16999,Entire home/apt,861,1,6,2019-09-19,4.62,45,162
37094755,Cozy Apt Downtown Sleeps 3ppl 12B2 MTR downstairs,21591327,Maria,,Kowloon City,22.31948,114.1801,Entire home/apt,462,1,0,,,44,304
37094942,Cozy Apt TTA2 Downtown Sleeps 4ppl MTR downstairs!,21591327,Maria,,Kowloon City,22.31903,114.17938,Entire home/apt,462,1,0,,,44,356
37096102,Super-quiet spacious top floor apt and roof garden,279040059,Angus,,Kowloon City,22.31945,114.17444,Entire home/apt,799,2,0,,,1,86
37096744,Central's Skyline Room,279049938,Lauren,,Central & Western,22.28724,114.14527,Private room,1996,1,0,,,4,88
37098670,"Central's ""Top of the world"" Room",279049938,Lauren,,Central & Western,22.28836,114.14436,Private room,1996,1,0,,,4,181
37099216,Central's 2 Room in Hong Kong,279049938,Lauren,,Central & Western,22.28706,114.14435,Private room,2497,1,0,,,4,88
37102774,"150 sq.ft., STUDIO SPACE @ FOO MING STRT, CWB",138649185,Paridhi,,Wan Chai,22.25757,114.19199,Entire home/apt,462,28,0,,,123,364
37102870,SeaSide Hong Kong,107359991,Laurent,,Southern,22.21861,114.21363,Entire home/apt,1730,1,0,,,1,238
37107411,R1-旺角市中心､舒適影院三人家庭房､旺角地铁站E1出口步行5分钟,57188485,丽丽,,Yau Tsim Mong,22.31746,114.16893,Private room,399,1,0,,,9,177
37107716,"(CF) 油麻地,兩房,大廳闊落,清靜雅致,私隱度高",240790745,Samson,,Yau Tsim Mong,22.30873,114.17199,Entire home/apt,1503,4,1,2019-08-31,1,23,332
37110296,Unique Double Room(特色雙人房),213953318,Hot Dog Bus,,Yau Tsim Mong,22.29786,114.17194,Private room,478,1,0,,,2,328
37110743,Double Room (Star Ferry Theme),213951139,Star Ferry,,Yau Tsim Mong,22.29743,114.17557,Private room,478,1,0,,,5,86
37110908,NEW! 9 person 3 Bathroom in Wan Chai - HK Island,42885901,Nils,,Wan Chai,22.27816,114.17094,Entire home/apt,994,1,9,2019-09-15,4.82,1,310
37111040,Single Room (Star Ferry Theme),213951139,Star Ferry,,Yau Tsim Mong,22.29877,114.17422,Private room,384,1,0,,,5,86
37111378,Balcony Double Room (Star Ferry Theme),213951139,Star Ferry,,Yau Tsim Mong,22.29682,114.17578,Private room,579,1,0,,,5,86
37111560,Balcony Twin Room (Star Ferry Theme),213951139,Star Ferry,,Yau Tsim Mong,22.29863,114.17612,Private room,681,1,0,,,5,86
37111614,Balcony Family Room (Star Ferry Theme),213951139,Star Ferry,,Yau Tsim Mong,22.29843,114.17443,Private room,877,1,0,,,5,86
37113111,Single Room Private Bathroom (Monthly Special),132767139,Dorm Hong Kong,,Kowloon City,22.31755,114.17906,Private room,164,18,0,,,14,365
37114330,"2bedroom apartment 
5min walk from ho man tin mtr",51232689,Sam,,Kowloon City,22.30769,114.18347,Entire home/apt,603,3,0,,,1,0
37120607,Family Room for 8 pax (Old Hong Kong Theme),213944161,Old Hong Kong,,Yau Tsim Mong,22.29738,114.17245,Private room,1080,1,0,,,4,0
37120690,Family Room for 5 pax (Old Hong Kong Theme),213944161,Old Hong Kong,,Yau Tsim Mong,22.2971,114.17238,Private room,877,1,0,,,4,0
37120837,5 Bunk Bed in Female Dorm (Old Hong Kong Theme),213944161,Old Hong Kong,,Yau Tsim Mong,22.29743,114.17368,Private room,180,1,0,,,4,0
37120943,8 Bunk Bed in Male Dorm (Old Hong Kong Theme),213944161,Old Hong Kong,,Yau Tsim Mong,22.29749,114.17376,Private room,180,1,4,2019-08-31,2.14,4,0
37126129,罗湖火车站温馨大床房,275227146,维英,,North,22.53375,114.11718,Private room,172,1,0,,,10,365
37126719,Brand new contemporary design studio in Wan Chai,116753067,Loretta,,Wan Chai,22.27691,114.17092,Entire home/apt,1104,2,0,,,2,52
37126985,Central room for 2 walkup 3rd floor  (ML6A),4584648,Ivy,,Wan Chai,22.2585,114.19044,Private room,251,29,0,,,111,364
37127326,Central room for 1  walk up 2nd floor  (ML6d),4584648,Ivy,,Wan Chai,22.25823,114.19141,Private room,211,29,0,,,111,365
37127430,CENTRAL CENTRAL room for 1 walkup2/flr (ML6D),4584648,Ivy,,Wan Chai,22.25994,114.19071,Private room,211,29,0,,,111,364
37127681,Cozy Deluxe Suite @ Olympic MTR Sea view apartment,172725801,May,,Yau Tsim Mong,22.32057,114.16165,Entire home/apt,885,28,1,2019-08-25,1,4,95
37132202,2 bedrooms Near Hospitals in Happy Valley,279317771,Yvonne,,Wan Chai,22.26586,114.1864,Entire home/apt,1002,28,0,,,1,42
37133673,"尖沙咀地铁站旁,两房一厅 Tsim Sha Tsui subway station, 2 rooms",279311545,雪蓉,,Yau Tsim Mong,22.30026,114.17374,Entire home/apt,799,1,2,2019-09-07,1.22,1,347
37134224,Clean & Compact 1-BR apartment @ Wanchai,256389244,Rem,,Wan Chai,22.27668,114.17112,Entire home/apt,391,1,0,,,4,67
37134231,Mixed Dorm Bed#V/Wan Chai/close to MTR,2767794,Check Inn HK,,Wan Chai,22.27934,114.17817,Shared room,141,1,0,,,64,365
37134242,Mixed Dorm Bed#M/Wan Chai/close to MTR,2767794,Check Inn HK,,Wan Chai,22.27718,114.17622,Shared room,204,1,0,,,64,364
37135859,Cozy bedroom in Hong Kong - excellent location,279338598,Tim,,Wan Chai,22.28085,114.18271,Private room,298,1,0,,,1,36
37136514,【觅】罗湖口岸/火车站/国贸/kkmall万象城/近地铁,202229671,Sunning,,North,22.5351,114.12251,Entire home/apt,3594,1,0,,,1,365
37139680,香港体育馆红馆演唱会红磡高层五星级酒店式公寓豪华维多利亚港海景房看维港夜景尖沙咀海港城庙街旺角理工大,162933017,小莲,,Kowloon City,22.29986,114.18844,Entire home/apt,1746,1,1,2019-09-05,1,10,363
37147376,"鄰近旺角 獅子山景的貓咪主題公寓
 Nearby Mongkok w/ fabulous view",267964592,Floral,,Yau Tsim Mong,22.32222,114.16765,Entire home/apt,689,1,5,2019-09-09,2.88,2,334
37159840,1-bedroom luxury terrace flat in Central,218702365,Chris,,Central & Western,22.28269,114.15188,Entire home/apt,1198,10,0,,,2,34
37162316,銅鑼灣傳統豪宅區連小陽臺 Causeway Bay studio w/balcony for 2,20535130,Ken,,Wan Chai,22.2829,114.18504,Entire home/apt,415,1,0,,,4,35
37164643,"Gorgeous studio, nicely renovated",279334482,Kitty,,Islands,22.29508,114.0156,Entire home/apt,799,3,0,,,3,300
37166717,Kwun tong dream,262245747,Shahzad,,Kwun Tong,22.31272,114.22709,Private room,266,1,0,,,2,363
37167328,Kwun tong dream,262245747,Shahzad,,Kwun Tong,22.31296,114.22692,Private room,298,5,0,,,2,175
37168705,Super 8 Guests Langham 3BR MK Shopping,2657469,Simon,,Yau Tsim Mong,22.31812,114.16957,Entire home/apt,979,1,5,2019-09-03,3.66,17,151
37169312,Causeway Bay SMALL room for 1 w/lift ( c1a),97240131,Jov,,Wan Chai,22.25823,114.19038,Shared room,172,29,0,,,268,364
37172099,"Queen beds, 4Rms beside MTR, warm family prefect",26936781,Wing,,Yau Tsim Mong,22.31205,114.16949,Entire home/apt,1323,2,1,2019-08-18,0.88,11,300
37176513,Cozy & clean Jordon. 5 min.,60339352,Viki,,Kowloon City,22.319,114.17881,Private room,204,3,0,,,1,103
37185556,Cosy and amazing view,28808043,Adi,,Wan Chai,22.2806,114.18442,Entire home/apt,1253,30,0,,,1,98
37185812,"Bed & Private Rooftop, Soho",15096269,Isabel,,Central & Western,22.28392,114.15223,Shared room,219,1,0,,,1,85
37187701,A single room in mid-levels! 15 square meters,85625069,Jin,,Central & Western,22.2832,114.1442,Entire home/apt,376,7,0,,,1,139
37188657,Sheung Wan Soho Private Room A next to mtr HKU,51402978,Ian,,Central & Western,22.28522,114.15046,Private room,282,3,1,2019-08-15,0.81,3,354
37188990,BIG GROUP 6 Bedrooms 4 bathrooms 2min to MTR AD,21591327,Maria,,Yau Tsim Mong,22.31332,114.16916,Entire home/apt,2419,1,1,2019-08-25,1,44,309
37192593,Spacious Lamma island apartment with sea view,36044129,Anusha,,Islands,22.22854,114.11121,Entire home/apt,423,2,1,2019-09-01,1,2,47
37193263,Location!!!Cozy 6 person with 1 family & 1  double,257523927,Elizabeth,,Yau Tsim Mong,22.29739,114.17374,Hotel room,853,1,0,,,13,180
37195974,1分鐘佐敦mtr 9分鐘理工大學,225388642,Man,,Yau Tsim Mong,22.30559,114.17143,Entire home/apt,478,15,0,,,13,150
37197208,NEW - Truly UNIQUE! Entire Beach House,7343250,Pauline & Alex,,Islands,22.23446,113.95212,Entire home/apt,2998,2,0,,,1,6
37198582,Clean Comfy Cozy 6 person W/2 triple rooms.,257523927,Elizabeth,,Yau Tsim Mong,22.29721,114.17192,Hotel room,853,1,0,,,13,181
37199470,"庙街夜市､裕华国货､永安百貨､地鐵站3分鐘,尖沙咀10分鐘",279996141,小姐,,Yau Tsim Mong,22.3058,114.17185,Entire home/apt,501,1,0,,,2,364
37200709,30% OFF!  303 TST Metro 3 pax - 1.5m w/ Toliet,19569224,Jj,,Yau Tsim Mong,22.29897,114.17447,Private room,305,1,0,,,22,138
37201390,Comfy Cozy Clean 4 person w/2 twin room,257523927,Elizabeth,,Yau Tsim Mong,22.29754,114.17338,Hotel room,650,1,0,,,13,174
37201848,"距離永安百货,亩街夜市5分钟,佐敦地铁站3分钟",279996141,小姐,,Yau Tsim Mong,22.30571,114.17097,Entire home/apt,399,1,0,,,2,180
37204091,1 guest bedroom,280040398,Nat,,Sha Tin,22.41422,114.20027,Private room,204,1,1,2019-08-17,0.86,1,2
37216947,Cozy Apt TTA4 Downtown Sleeps 4ppl MTR downstairs!,21591327,Maria,,Yau Tsim Mong,22.30353,114.17183,Entire home/apt,462,1,1,2019-08-17,0.86,44,357
37217317,Cozy Apt TTA7 Downtown Sleeps 4ppl MTR downstairs!,21591327,Maria,,Yau Tsim Mong,22.30434,114.17256,Entire home/apt,462,1,0,,,44,332
37221882,Cozy flat on 1 Star Street (Aug 3-21),81027884,Ambroise,,Wan Chai,22.27488,114.16817,Entire home/apt,650,1,0,,,1,55
37224836,2b1b粉岭地铁站周边粉岭围民居公寓 2b1b Apartment near MTR Station,245661100,Cindy,,North,22.48728,114.14211,Entire home/apt,368,2,2,2019-09-03,2,1,0
37224918,30% OFF!  304 TST Metro 2 pax-1.4m  Bed w/ Toliet,19569224,Jj,,Yau Tsim Mong,22.29858,114.17614,Private room,298,1,0,,,22,200
37226024,30% OFF!  305 TST Metro 4 pax - Private Bath Room,19569224,Jj,,Yau Tsim Mong,22.29892,114.17618,Private room,337,1,0,,,22,158
37226439,30% OFF!  306 TST Metro 2 pax - Private Bath Room,19569224,Jj,,Yau Tsim Mong,22.29744,114.17497,Private room,251,1,0,,,22,145
37239011,Cozy Big Bed Room in Countryside,27442843,Iris,,Tai Po,22.4535,114.13577,Private room,298,1,1,2019-09-03,1,2,264
37239063,"Fantastic and sweet 3 BRs 8pax,1 min mtr",6837349,Mimi,,Kowloon City,22.31822,114.1788,Entire home/apt,994,2,0,,,3,295
37239629,学生宿舍 -月租,132767139,Dorm Hong Kong,,Kowloon City,22.3175,114.17914,Private room,164,21,0,,,14,365
37240044,Student Dorm (monthly special),132767139,Dorm Hong Kong,,Kowloon City,22.31823,114.18041,Private room,164,21,0,,,14,365
37240974,Cosy Room in a Super Big Flat,94624915,Sherry,,Wan Chai,22.26835,114.18511,Private room,423,1,0,,,1,85
37252114,"Large flat with balcony, harbour view, pool & gym",5822434,Eric,,Central & Western,22.28085,114.1446,Entire home/apt,2497,2,0,,,1,14
37258868,"Seaview single bedroom @東涌 近Disney, Airport,Expo",280511444,Danny,,Islands,22.29679,113.95023,Private room,360,2,0,,,1,360
37261859,Mixed Dorm Bed#N/Wan Chai/close to MTR,2767794,Check Inn HK,,Wan Chai,22.27927,114.17719,Shared room,204,1,1,2019-08-18,0.88,64,365
37262234,Charming Studio Flat in Sai Ying Pun,5231131,Danielle,,Central & Western,22.28676,114.14296,Entire home/apt,799,30,0,,,1,181
37262271,Light & modern apartment in incredible location,19309511,Merren,,Central & Western,22.28447,114.14747,Entire home/apt,642,3,0,,,1,3
37263925,20%off!!!!! Mixed Dorm Bed#O/Wan Chai/close to MTR,2767794,Check Inn HK,,Wan Chai,22.27755,114.17615,Shared room,141,1,0,,,64,364
37265435,Kowloon,189386412,Kori,,Kowloon City,22.31669,114.18197,Private room,9998,1,0,,,1,64
37265620,20%off!!!!! Mixed Dorm Bed#P/Wan Chai/close to MTR,2767794,Check Inn HK,,Wan Chai,22.2792,114.1766,Shared room,141,1,0,,,64,354
37266169,Mixed Dorm Bed#Q/Wan Chai/close to MTR,2767794,Check Inn HK,,Wan Chai,22.27728,114.17646,Shared room,141,1,1,2019-08-30,1,64,364
37266747,Mixed Dorm Bed#R/Wan Chai/close to MTR,2767794,Check Inn HK,,Wan Chai,22.27925,114.17737,Shared room,141,1,0,,,64,365
37270457,convenient location and great space in wanchai,156977597,Samuel,,Wan Chai,22.27656,114.17366,Entire home/apt,1996,1,0,,,5,341
37270827,30% OFF!  1501 Tsim Sha Tsui Metro 3 pax w/ Toilet,17982852,Will,,Kowloon City,22.31891,114.18034,Private room,407,1,0,,,9,154
37271001,30% OFF!  1504 Tsim Sha Tsui Metro 2 pax w/ Toilet,17982852,Will,,Kowloon City,22.31925,114.17908,Private room,344,1,0,,,9,146
37271127,30% OFF!  1507 Tsim Sha Tsui Metro2 pax w/ Toilet,17982852,Will,,Kowloon City,22.3181,114.17894,Private room,344,1,0,,,9,146
37272058,Budget Cozy Studio 市區經濟首選套房,219373343,Li,,Yau Tsim Mong,22.3064,114.17003,Entire home/apt,298,28,0,,,3,86
37272682,Mixed Dorm Bed#S/Wan Chai/close to MTR,2767794,Check Inn HK,,Wan Chai,22.27856,114.17641,Shared room,141,1,0,,,64,365
37272796,Great price for downtown Hong kong ( sampaguita),156977597,Samuel,,Wan Chai,22.27451,114.17225,Private room,446,1,2,2019-09-01,2,5,209
37275380,Mixed Dorm Bed#T/Wan Chai/close to MTR,2767794,Check Inn HK,,Wan Chai,22.27855,114.17624,Shared room,141,1,2,2019-09-15,2,64,364
37276458,Big Sai Ying Pun private room in amazing location,271677410,George,,Central & Western,22.28693,114.14081,Private room,431,3,0,,,1,213
37280081,1100sq Large 3BR Mongkok Shopping Tourist Centre,2657469,Simon,,Yau Tsim Mong,22.31919,114.17004,Entire home/apt,2278,20,1,2019-08-11,0.73,17,174
37280402,Modern & spacious 1bed Room in Quite Area,280655857,Aimen,,Central & Western,22.28227,114.12856,Entire home/apt,752,2,2,2019-09-15,2,1,34
37296498,"Modern & Cozy apartment in CWB, 銅鑼灣站步行3分鐘!",9134372,Lucy,,Wan Chai,22.28198,114.18272,Entire home/apt,587,28,0,,,20,34
37296814,"｢限時特價｣銅鑼灣地鐵步行2分鐘,舒適單房獨立衛生間!",9134372,Lucy,,Central & Western,22.28057,114.15239,Entire home/apt,431,28,0,,,20,346
37297232,"Modern & Cozy apartment in CWB, 限时特惠!銅鑼灣站步行3分鐘!",9134372,Lucy,,Wan Chai,22.28194,114.18234,Entire home/apt,650,28,0,,,20,301
37301652,Bright Double Room in Shueng Wan,13415974,Katie,,Central & Western,22.28658,114.14876,Private room,399,1,0,,,1,36
37301918,"Art-filled experience in KTown, perfect for 2px",280821031,Matt,,Central & Western,22.28413,114.13092,Entire home/apt,642,2,0,,,1,45
37304160,Eden Rock,111138400,Angus,,Islands,22.27976,113.99721,Entire home/apt,1002,1,0,,,2,180
37304335,Mixed Dorm Bed#U/Wan Chai/close to MTR,2767794,Check Inn HK,,Wan Chai,22.27925,114.1776,Shared room,204,1,1,2019-08-18,0.88,64,365
37310152,罗湖口岸人民南向西村地铁口花园小区宜家简约风居室,42680543,Jiminy,,North,22.536,114.12451,Private room,219,1,2,2019-08-18,1.67,1,291
37314379,"深圳火车站国贸,地铁口逸家青旅,男生床位房4人间",221302601,玉霜,,North,22.53806,114.12504,Shared room,78,1,0,,,2,365
37314780,Cozy Serviced Apartments in Happy Valley,280901905,House 100,,Wan Chai,22.26805,114.18528,Private room,446,30,0,,,2,354
37314935,R5-尖沙咀巿中心标准双床房､尖沙咀地铁站B2出口左右,57188485,丽丽,,Yau Tsim Mong,22.2995,114.17379,Private room,298,1,0,,,9,364
37316604,Cozy fullyfurnishedCoLiving Apartment North point,280901905,House 100,,Eastern,22.29077,114.19935,Shared room,384,29,0,,,2,80
37319392,Moden Decoration Cozy APT NEXT MTR,276785699,Min,,Yau Tsim Mong,22.29738,114.17478,Entire home/apt,979,1,0,,,1,354
37321683,"客厅四人间床位
离火车站3-5mins,吃住逛天堂",272308864,Apple,,North,22.50558,114.12655,Shared room,86,1,1,2019-08-27,1,4,361
37321725,"時尚酒店705房間在訂房前必須向我查詢First inquiry, then reservation",94474045,洒店,,Yau Tsim Mong,22.30008,114.17438,Private room,329,1,0,,,14,365
37331186,Causeway Bay room for 2 opp.Times SQ (c2e),97240131,Jov,,Wan Chai,22.25924,114.19191,Private room,235,29,0,,,268,365
37334021,Huge warehouse music lounge,260000671,Tom,,Kwai Tsing,22.36394,114.1364,Entire home/apt,329,1,1,2019-08-10,0.71,1,91
37336733,"旺角中心地帶開放式公寓,1分鐘即達地鐵口和朗豪坊",165503207,Benny,,Yau Tsim Mong,22.3191,114.16692,Entire home/apt,799,4,1,2019-08-08,0.68,10,172
37338710,BRAND NEW CONTEMPORARY DESIGN STUDIO IN Wan Chai,116753067,Loretta,,Wan Chai,22.27659,114.1705,Entire home/apt,1104,2,0,,,2,0
37339357,Mixed Dorm Bed#W/Wan Chai/close to MTR,2767794,Check Inn HK,,Wan Chai,22.27727,114.17762,Shared room,141,1,0,,,64,362
37340047,Mixed Dorm Bed#X/Wan Chai/close to MTR,2767794,Check Inn HK,,Wan Chai,22.27923,114.17615,Shared room,117,1,0,,,64,365
37340949,Mixed Dorm Bed#Y/Wan Chai/close to MTR,2767794,Check Inn HK,,Wan Chai,22.27765,114.17742,Shared room,141,1,0,,,64,263
37341229,Mixed Dorm Bed#Z/Wan Chai/close to MTR,2767794,Check Inn HK,,Wan Chai,22.27793,114.17588,Shared room,141,1,0,,,64,365
37342850,3 mins from Mongkok MTR (Large Quadruple Ensuite),281318169,Mei Mei,,Yau Tsim Mong,22.3193,114.16994,Hotel room,298,1,0,,,1,321
37344808,【黑镜】罗湖口岸火车站/双地铁口/落地大窗/简饰公寓/东门老街,263345091,强,,North,22.53318,114.12252,Entire home/apt,650,1,0,,,1,91
37346024,【大剧院】罗湖口岸/东门/万象城温馨二居室,278760186,沐沐,,North,22.53677,114.10382,Entire home/apt,517,1,0,,,1,86
37354318,Service Apt. w/ a great seaview (1 Single Bed),8097033,Jinhee,,Yau Tsim Mong,22.30177,114.18449,Private room,446,1,0,,,1,30
37355083,Cebu appartment offer accommadation in hong kong,202179656,Sandhu,,Yau Tsim Mong,22.29672,114.1722,Private room,1996,1,0,,,2,91
37358602,Spacious convenient Hong Kong style apartment,49086791,Eva,,Eastern,22.29207,114.20275,Private room,298,3,0,,,1,0
37372510,Cosy double room in great location,281615320,Mollie,,Wan Chai,22.27642,114.17092,Private room,399,1,0,,,1,165
37373812,"Amazing 2 bdr/4 beds apt for foodies, CENTRAL",116547440,Lester & Ruby,,Central & Western,22.28219,114.15489,Entire home/apt,1002,2,1,2019-08-23,1,3,306
37396541,极佳地理位置+40平米大空间 Spacious one bedroom in Wan Chai,15120826,Qing,,Wan Chai,22.27774,114.17844,Entire home/apt,799,4,0,,,1,35
37413616,"舊式村屋,附近有涼亭,可以休息",161225084,Kai,,Kwai Tsing,22.3444,114.13437,Entire home/apt,415,1,1,2019-08-23,1,2,49
37417532,太子柏樹小蝸居PRINCE EDWARD SWEET HOME,59393296,Shun,,Yau Tsim Mong,22.32514,114.16648,Entire home/apt,290,2,0,,,4,33
37421888,Single Room-Private Bathroom-6000month - 30sec MTR,145945643,Lotus,,Yau Tsim Mong,22.3046,114.17109,Private room,211,28,0,,,4,365
37423723,A 2ppl DoubleBed KHE Suite 2min Tin Hau MTR,25048995,Moey,,Wan Chai,22.28226,114.19167,Private room,352,1,0,,,18,21
37431531,開放式單位在灣仔地鐵旁,256721634,Scott,,Wan Chai,22.27642,114.1707,Entire home/apt,446,2,1,2019-08-17,0.86,4,80
37432112,Lovely bedroom in Sheung Wan / Sai Yung Pun,4711671,Jacqueline,,Central & Western,22.28798,114.14732,Private room,423,7,0,,,1,9
37432733,近红磡温馨小房间,85100045,Mary,,Kowloon City,22.31652,114.19807,Private room,235,1,0,,,1,301
37437885,"Renovated, quiet one-bedroom flat",279334482,Kitty,,Islands,22.30312,114.01221,Entire home/apt,799,3,0,,,3,65
37439513,Merryland 1304,170881415,Toronto,,Yau Tsim Mong,22.29673,114.1717,Private room,180,1,1,2019-08-31,1,13,363
37440186,Merryland 1302,170881415,Toronto,,Yau Tsim Mong,22.29819,114.17307,Private room,164,1,0,,,13,365
37441436,Cozy Flat in the heart of Wan Chai !,58141035,Clément,,Wan Chai,22.27475,114.17468,Entire home/apt,634,1,0,,,1,43
37449070,Single Room Private Bathroom (Monthly Rental),132767139,Dorm Hong Kong,,Kowloon City,22.31882,114.18057,Private room,164,21,0,,,14,336
37466211,(Female only) Cosy Double Room in Spacious Flat,7773225,Carrie,,Eastern,22.29071,114.2025,Private room,251,10,0,,,2,0
37467094,R6-尖沙咀市中心-标准双床房､尖沙咀地铁站B2出口直走150米左右,57188485,丽丽,,Yau Tsim Mong,22.29782,114.17356,Private room,298,1,0,,,9,365
37467464,R7尖沙咀市中心-舒适影院三人家庭房､尖沙咀地铁站B2出口直走150米左右,57188485,丽丽,,Yau Tsim Mong,22.29839,114.17383,Private room,298,1,1,2019-08-25,1,9,357
37471949,Tasteful western decor studio flat in Sai Yin Pun,81845515,Pagna,,Central & Western,22.28542,114.14252,Entire home/apt,893,3,0,,,1,38
37481148,Lamma island - quiet apartment - garden - piano,95266,Sebastiano,,Islands,22.19979,114.13394,Entire home/apt,548,2,0,,,1,333
37484858,3 Beds Cute Private Room in Convenient Jordan Area,25886059,Anthony,,Yau Tsim Mong,22.30909,114.17072,Hotel room,391,2,0,,,17,91
37485928,Spacious 3 Pax Rm with Double+Single Beds,25886059,Anthony,,Yau Tsim Mong,22.3096,114.17027,Hotel room,391,2,0,,,17,80
37486490,"Roomy Double Bed, Superb Location+Private Bathroom",25886059,Anthony,,Yau Tsim Mong,22.30932,114.17036,Hotel room,352,2,1,2019-09-03,1,17,78
37487057,"Relaxing Room with Comfy Double Bed, Top Location",25886059,Anthony,,Yau Tsim Mong,22.30943,114.17043,Hotel room,384,2,1,2019-09-01,1,17,71
37487334,"Well-lit & Stylish Double Bed, Only 5 min to MTR",25886059,Anthony,,Yau Tsim Mong,22.3096,114.16991,Hotel room,391,2,1,2019-09-01,1,17,77
37487558,Cozy Bunk w/ Private Bathroom in Heart of Jordan,25886059,Anthony,,Yau Tsim Mong,22.30941,114.17064,Hotel room,391,2,1,2019-08-25,1,17,83
37487979,"Chic Private Bedroom, 5 Mins Only to Jordan MTR",25886059,Anthony,,Yau Tsim Mong,22.30967,114.16997,Hotel room,298,2,0,,,17,60
37488113,"Pleasant & Enjoyable 2 Pax Room, only 5 min to MTR",25886059,Anthony,,Yau Tsim Mong,22.30971,114.1706,Hotel room,337,2,1,2019-09-04,1,17,76
37490766,Causeway bay Comfy refurnished with pleasant flat.,282872539,Marple,,Wan Chai,22.27874,114.18431,Entire home/apt,360,1,3,2019-09-15,2.37,1,44
37502296,"Large luxury, apartment and pool in Soho MidLevels",283076580,Jake,,Central & Western,22.27982,114.15297,Entire home/apt,1754,4,1,2019-08-18,0.88,1,8
37503115,Sunlit & Cityview 2 Bedrooms & 2 private Bathrooms,254464338,Roy'S,,Yau Tsim Mong,22.29578,114.17347,Private room,986,1,0,,,8,6
37503532,善良之家,103766165,彩铃,,North,22.52711,114.07673,Private room,219,1,0,,,1,180
37506179,精品單人房 Boutique Single Room @ Tsim Sha Tsui,278384572,Chan,,Yau Tsim Mong,22.29663,114.17217,Private room,282,1,0,,,4,271
37508722,市景舒適型雙人床City View Comfort Double Room@ TsimShaTsui,278384572,Chan,,Yau Tsim Mong,22.29829,114.17297,Private room,501,1,0,,,4,271
37508770,標準雙人房 Standard Double Bed Room @ Tsim Sha Tsui,278384572,Chan,,Yau Tsim Mong,22.2986,114.17273,Private room,360,1,0,,,4,271
